21/11/16 12:32:56 PM | error loadView | media | response 400
21/11/16 12:53:24 PM | error loadView | media | response 400
21/11/16 12:53:24 PM | error loadView | media | response 400
21/11/16 12:53:24 PM | error loadView | media | response 400
21/11/16 12:53:24 PM | error loadView | media | response 400
21/11/16 12:53:24 PM | error loadView | media | response 400
21/11/16 12:53:26 PM | ERROR - 503 BD | products | response 200
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:51 PM | error loadView | media | response 400
21/11/16 12:53:53 PM | ERROR - 503 BD | products | response 200
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:58:43 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:03 PM | error loadView | media | response 400
21/11/16 12:59:04 PM | ERROR - 503 BD | products | response 200
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:18 PM | error loadView | media | response 400
21/11/16 01:02:20 PM | ERROR - 503 BD | products | response 200
21/11/16 01:17:06 PM | error loadView | media | response 400
21/11/16 01:17:06 PM | error loadView | media | response 400
21/11/16 01:17:06 PM | error loadView | media | response 400
21/11/16 01:17:06 PM | error loadView | media | response 400
21/11/16 01:17:07 PM | error loadView | media | response 400
21/11/16 01:17:07 PM | error loadView | media | response 400
21/11/16 01:17:07 PM | error loadView | media | response 400
21/11/16 01:17:07 PM | error loadView | media | response 400
21/11/16 01:17:09 PM | ERROR - 503 BD | products | response 200
21/11/16 01:17:24 PM | error loadView | media | response 400
21/11/16 01:17:24 PM | error loadView | media | response 400
21/11/16 01:17:24 PM | error loadView | media | response 400
21/11/16 01:17:24 PM | error loadView | media | response 400
21/11/16 01:17:24 PM | error loadView | media | response 400
21/11/16 01:17:24 PM | error loadView | media | response 400
21/11/16 01:17:47 PM | ERROR - 503 BD | products | response 200
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:27:06 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:28:05 PM | error loadView | media | response 400
21/11/16 01:35:40 PM | error loadView | media | response 400
21/11/16 01:35:40 PM | error loadView | media | response 400
21/11/16 01:35:40 PM | error loadView | media | response 400
21/11/16 01:35:40 PM | error loadView | media | response 400
21/11/16 01:35:41 PM | error loadView | media | response 400
21/11/16 01:35:41 PM | error loadView | media | response 400
21/11/16 01:35:41 PM | error loadView | media | response 400
21/11/16 01:35:41 PM | error loadView | media | response 400
21/11/16 01:35:42 PM | error loadView | media | response 400
21/11/16 01:35:51 PM | error loadView | media | response 400
21/11/16 01:35:51 PM | error loadView | media | response 400
21/11/16 01:35:51 PM | error loadView | media | response 400
21/11/16 01:35:51 PM | error loadView | media | response 400
21/11/16 01:35:51 PM | error loadView | media | response 400
21/11/16 01:35:51 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:29 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:33 PM | error loadView | media | response 400
21/11/16 01:37:37 PM | error loadView | media | response 400
21/11/16 01:37:37 PM | error loadView | media | response 400
21/11/16 01:37:37 PM | error loadView | media | response 400
21/11/16 01:37:38 PM | error loadView | media | response 400
21/11/16 01:37:38 PM | error loadView | media | response 400
21/11/16 01:37:38 PM | error loadView | media | response 400
21/11/16 01:37:39 PM | error loadView | media | response 400
